sample_id,abs_diag_mae_dx,abs_diag_max_error_dx,abs_diag_mae_dy,abs_diag_max_error_dy,positive_branch_mae_dx,positive_branch_max_error_dx,positive_branch_mae_dy,positive_branch_max_error_dy,oracle_signed_mae_dx,oracle_signed_max_error_dx,oracle_signed_mae_dy,oracle_signed_max_error_dy,fraction_negative_dx,fraction_negative_dy,fraction_positive_dx,fraction_positive_dy,sign_lost,strict_signed_diagonal_invertible,status
sample_000039,2.2117020935938033e-09,2.0372149300840192e-08,1.8277614331040958e-09,1.2892864553748495e-08,0.4103937864151654,1.6064525676294286,0.033861827122542626,1.237260905747544,2.2117020935938033e-09,2.0372149300840192e-08,1.8277614331040958e-09,1.2892864553748495e-08,0.8616071428571429,0.23660714285714285,0.13839285714285715,0.7633928571428571,True,False,not_strictly_invertible_from_diagonal
sample_000040,3.203684978861637e-09,1.6251282874968354e-08,2.1798063597297184e-09,1.9239051129993356e-08,0.11749226920832331,1.5401831112443065,0.33478818648529757,1.7605490013221197,3.203684978861637e-09,1.6251282874968354e-08,2.1798063597297184e-09,1.9239051129993356e-08,0.16071428571428573,0.5625,0.8392857142857143,0.4375,True,False,not_strictly_invertible_from_diagonal
sample_000041,2.326371572569116e-09,1.1839901725707591e-08,1.9856072350919547e-09,1.3343023019807276e-08,0.4038540391316842,1.3936927837769306,0.03153354167892796,1.0305154064245967,2.326371572569116e-09,1.1839901725707591e-08,1.9856072350919547e-09,1.3343023019807276e-08,0.8794642857142857,0.22767857142857142,0.12053571428571429,0.7723214285714286,True,False,not_strictly_invertible_from_diagonal
sample_000042,4.7309143973825014e-09,1.9593339506407403e-08,1.7627846746884786e-09,1.6151907256123366e-08,0.6853226801896284,1.7384101098247133,0.2243249798506374,1.7033143384558291,4.7309143973825014e-09,1.9593339506407403e-08,1.7627846746884786e-09,1.6151907256123366e-08,0.8258928571428571,0.7544642857142857,0.17410714285714285,0.24553571428571427,True,False,not_strictly_invertible_from_diagonal
sample_000043,2.1979601202931642e-09,1.8528067857737085e-08,1.792431329051619e-09,1.3392340014739545e-08,0.022794394600916566,1.151867467515821,0.25576596201725105,1.7739816137083566,2.1979601202931642e-09,1.8528067857737085e-08,1.792431329051619e-09,1.3392340014739545e-08,0.04017857142857143,0.3080357142857143,0.9598214285714286,0.6919642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000044,6.655670985353213e-10,1.5888565907395957e-08,2.1468034970044464e-09,1.9285460450824132e-08,0.09015768094354046,1.5396018048197964,0.32852814899150956,1.5555555536633472,6.655670985353213e-10,1.5888565907395957e-08,2.1468034970044464e-09,1.9285460450824132e-08,0.13392857142857142,0.38392857142857145,0.8660714285714286,0.6160714285714286,True,False,not_strictly_invertible_from_diagonal
sample_000045,1.647815285279822e-09,1.7360061943527683e-08,9.048802533989334e-10,1.3077949390094545e-08,0.28736349529128713,1.4355471414831271,0.050704743637380145,1.1058548562460413,1.647815285279822e-09,1.7360061943527683e-08,9.048802533989334e-10,1.3077949390094545e-08,0.5580357142857143,0.29910714285714285,0.4419642857142857,0.7008928571428571,True,False,not_strictly_invertible_from_diagonal
sample_000046,3.14418106773163e-09,2.0372149300840192e-08,1.266064400809725e-09,8.215245927978287e-09,0.017216146841381372,0.5769510225726737,0.016892456829924733,0.8628996946697434,3.14418106773163e-09,2.0372149300840192e-08,1.266064400809725e-09,8.215245927978287e-09,0.08035714285714286,0.044642857142857144,0.9196428571428571,0.9553571428571429,True,False,not_strictly_invertible_from_diagonal
sample_000047,1.147505596421148e-09,1.4608309006902687e-08,2.2895862186904435e-09,1.2600906651449861e-08,0.16165113083343188,1.45473040248223,0.3427312125323953,1.5029931390991653,1.147505596421148e-09,1.4608309006902687e-08,2.2895862186904435e-09,1.2600906651449861e-08,0.375,0.5669642857142857,0.625,0.4330357142857143,True,False,not_strictly_invertible_from_diagonal
sample_000048,2.774314209824941e-09,1.7803504226421296e-08,2.2430690408351096e-09,1.9382134452960997e-08,0.03243922440109142,0.576951022572672,0.023830383959440624,0.4593371264017029,2.774314209824941e-09,1.7803504226421296e-08,2.2430690408351096e-09,1.9382134452960997e-08,0.19642857142857142,0.09821428571428571,0.8035714285714286,0.9017857142857143,True,False,not_strictly_invertible_from_diagonal
sample_000049,1.1754105026695043e-09,1.1605166938544187e-08,2.236189878542678e-09,1.5779917483804695e-08,0.06674045578043927,0.6089231274113318,0.04735832338693678,0.6193604906028989,1.1754105026695043e-09,1.1605166938544187e-08,2.236189878542678e-09,1.5779917483804695e-08,0.47767857142857145,0.16071428571428573,0.5223214285714286,0.8392857142857143,True,False,not_strictly_invertible_from_diagonal
sample_000050,2.470711884419003e-09,1.7360061943527683e-08,1.008656420467108e-09,9.000587941621063e-09,0.0006656552929350532,0.14910623336845846,0.05517359238060275,0.816761574688627,2.470711884419003e-09,1.7360061943527683e-08,1.008656420467108e-09,9.000587941621063e-09,0.004464285714285714,0.13839285714285715,0.9955357142857143,0.8616071428571429,True,False,not_strictly_invertible_from_diagonal
sample_000051,3.4175317044601235e-09,1.8717468575069063e-08,1.1544499542407985e-09,1.0381086767985437e-08,0.010435052254388554,0.3531463446832171,0.09125289475806306,0.950503727331141,3.4175317044601235e-09,1.8717468575069063e-08,1.1544499542407985e-09,1.0381086767985437e-08,0.07142857142857142,0.27232142857142855,0.9285714285714286,0.7276785714285714,True,False,not_strictly_invertible_from_diagonal
sample_000052,3.661909591189341e-10,8.089179770465194e-09,1.2452314343562036e-09,1.1106898401003207e-08,3.661909591189341e-10,8.089179770465194e-09,0.1916220827599818,1.3353774374365934,3.661909591189341e-10,8.089179770465194e-09,1.2452314343562036e-09,1.1106898401003207e-08,0.0,0.24553571428571427,1.0,0.7544642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000053,5.568954849733171e-10,5.8792527513062964e-09,1.3545389663025377e-09,1.2071297850191343e-08,0.01302110414231793,0.582764132625863,0.20823295412503204,1.2028033311930069,5.568954849733171e-10,5.8792527513062964e-09,1.3545389663025377e-09,1.2071297850191343e-08,0.049107142857142856,0.34375,0.9508928571428571,0.65625,True,False,not_strictly_invertible_from_diagonal
sample_000054,1.3533631318086307e-09,9.818439061781703e-09,2.1994317716970123e-09,1.5469697967063212e-08,0.04300143360987195,0.905972966820096,0.30663626626199253,1.4317418674779345,1.3533631318086307e-09,9.818439061781703e-09,2.1994317716970123e-09,1.5469697967063212e-08,0.14285714285714285,0.48660714285714285,0.8571428571428571,0.5133928571428571,True,False,not_strictly_invertible_from_diagonal
sample_000055,1.7844537055876018e-09,1.586078246518241e-08,1.7117677223438811e-09,1.2485081968272027e-08,0.053594786189397906,0.7658770463460973,0.0061257656142361,0.21755000821942158,1.7844537055876018e-09,1.586078246518241e-08,1.7117677223438811e-09,1.2485081968272027e-08,0.2857142857142857,0.04017857142857143,0.7142857142857143,0.9598214285714286,True,False,not_strictly_invertible_from_diagonal
sample_000056,2.9663537801519896e-09,1.975065055948022e-08,2.0480160712743948e-09,1.646789582476771e-08,0.0328077341962318,0.5920651044073154,0.02484069814770564,0.7425901508254047,2.9663537801519896e-09,1.975065055948022e-08,2.0480160712743948e-09,1.646789582476771e-08,0.20535714285714285,0.06696428571428571,0.7946428571428571,0.9330357142857143,True,False,not_strictly_invertible_from_diagonal
sample_000057,1.5792421981516154e-09,1.2618949218889952e-08,2.528623316737896e-09,1.552336070798077e-08,0.18971235555375157,1.160587119575064,0.045986903299111155,0.7799678874306023,1.5792421981516154e-09,1.2618949218889952e-08,2.528623316737896e-09,1.552336070798077e-08,0.5982142857142857,0.13392857142857142,0.4017857142857143,0.8660714285714286,True,False,not_strictly_invertible_from_diagonal
sample_000058,3.595039475492096e-10,9.123552968670623e-09,1.1365799116509584e-09,1.066198396237894e-08,3.595039475492096e-10,9.123552968670623e-09,0.18909825248473067,1.4305738128372827,3.595039475492096e-10,9.123552968670623e-09,1.1365799116509584e-09,1.066198396237894e-08,0.0,0.29017857142857145,1.0,0.7098214285714286,True,False,not_strictly_invertible_from_diagonal
sample_000059,1.2631703688785787e-09,1.1126130572414183e-08,2.1328543419584184e-09,1.8989524064316754e-08,0.0017283629976366382,0.10492660977161641,0.33105980051005685,1.746532341459659,1.2631703688785787e-09,1.1126130572414183e-08,2.1328543419584184e-09,1.8989524064316754e-08,0.026785714285714284,0.41964285714285715,0.9732142857142857,0.5803571428571429,True,False,not_strictly_invertible_from_diagonal
sample_000060,3.1285745321079753e-09,1.9593339506407403e-08,7.159655000467971e-10,5.529254165637099e-09,0.4851700849243056,1.4983287198259763,0.07692728895877177,0.4511607572213948,3.1285745321079753e-09,1.9593339506407403e-08,7.159655000467971e-10,5.529254165637099e-09,0.6741071428571429,0.5267857142857143,0.32589285714285715,0.4732142857142857,True,False,not_strictly_invertible_from_diagonal
sample_000061,2.136041781172762e-09,1.7487384984526955e-08,1.960738681659262e-09,1.8035696047746796e-08,0.08953484907142417,1.0954802970177355,0.012724747974302179,0.46050518452755446,2.136041781172762e-09,1.7487384984526955e-08,1.960738681659262e-09,1.8035696047746796e-08,0.32142857142857145,0.05803571428571429,0.6785714285714286,0.9419642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000062,2.2546242237025378e-09,1.906295998832519e-08,1.8108322735296078e-09,1.7431376342358362e-08,0.3548409701642693,1.5797122500271905,0.30592839430467805,1.5719083140066554,2.2546242237025378e-09,1.906295998832519e-08,1.8108322735296078e-09,1.7431376342358362e-08,0.39285714285714285,0.6696428571428571,0.6071428571428571,0.33035714285714285,True,False,not_strictly_invertible_from_diagonal
sample_000063,1.8569782466264644e-09,1.0500149194569985e-08,1.557523107049656e-09,1.5675893028088694e-08,0.3589451804587056,1.3884609812297517,0.05868557577361856,0.6374653188501873,1.8569782466264644e-09,1.0500149194569985e-08,1.557523107049656e-09,1.5675893028088694e-08,0.7901785714285714,0.36160714285714285,0.20982142857142858,0.6383928571428571,True,False,not_strictly_invertible_from_diagonal
sample_000064,1.6625108721486449e-09,1.4312173335362388e-08,2.1664802394166457e-09,1.9205834367319596e-08,0.08933761829180205,1.1396599383951422,0.02885588300992289,0.6771791544177723,1.6625108721486449e-09,1.4312173335362388e-08,2.1664802394166457e-09,1.9205834367319596e-08,0.3125,0.10267857142857142,0.6875,0.8973214285714286,True,False,not_strictly_invertible_from_diagonal
sample_000065,2.5474953491033572e-09,1.7360055282189535e-08,1.387517949562084e-09,1.3102560814104436e-08,0.4139854575135103,1.4675192705035784,0.17313007171854397,1.2279164823081345,2.5474953491033572e-09,1.7360055282189535e-08,1.387517949562084e-09,1.3102560814104436e-08,0.59375,0.5357142857142857,0.40625,0.4642857142857143,True,False,not_strictly_invertible_from_diagonal
sample_000066,1.5313977511978886e-09,1.0536080230494349e-08,2.4434418678886404e-09,1.752313716352205e-08,0.044572789802866705,1.112338331152156,0.4138599483213952,1.638487373680698,1.5313977511978886e-09,1.0536080230494349e-08,2.4434418678886404e-09,1.752313716352205e-08,0.09375,0.5580357142857143,0.90625,0.4419642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000067,1.951629212470748e-09,2.0372142639502044e-08,1.6901486678920085e-09,1.0636420078036224e-08,0.2897484276595423,1.4942595671391556,0.3104676386660245,1.38385165203171,1.951629212470748e-09,2.0372142639502044e-08,1.6901486678920085e-09,1.0636420078036224e-08,0.5133928571428571,0.7053571428571429,0.48660714285714285,0.29464285714285715,True,False,not_strictly_invertible_from_diagonal
sample_000068,3.128547496566027e-09,1.8717468575069063e-08,1.9401182861590507e-09,9.968555536588042e-09,0.4676035977693119,1.6337741691603958,0.3139079221126217,1.3435537991916027,3.128547496566027e-09,1.8717468575069063e-08,1.9401182861590507e-09,9.968555536588042e-09,0.6294642857142857,0.7901785714285714,0.3705357142857143,0.20982142857142858,True,False,not_strictly_invertible_from_diagonal
sample_000069,1.2058484772517666e-09,1.9188636124489733e-08,1.915242356289841e-09,1.9153355568235497e-08,0.05418907224633695,0.8054061924481304,0.18305331422874835,1.6343991682922079,1.2058484772517666e-09,1.9188636124489733e-08,1.915242356289841e-09,1.9153355568235497e-08,0.16071428571428573,0.29464285714285715,0.8392857142857143,0.7053571428571429,True,False,not_strictly_invertible_from_diagonal
sample_000070,1.6080551419853307e-09,1.918864278582788e-08,2.099881097003437e-09,1.6546666148364864e-08,0.059841282635851076,0.6321755523659811,0.047410468394822144,0.6719229061232982,1.6080551419853307e-09,1.918864278582788e-08,2.099881097003437e-09,1.6546666148364864e-08,0.3392857142857143,0.16071428571428573,0.6607142857142857,0.8392857142857143,True,False,not_strictly_invertible_from_diagonal
sample_000071,2.649807099187027e-09,1.8834051540572716e-08,2.170145472128359e-09,1.9258395655974425e-08,0.016702309080637166,0.5513733465055954,0.33167772189868966,1.540954891001165,2.649807099187027e-09,1.8834051540572716e-08,2.170145472128359e-09,1.9258395655974425e-08,0.10714285714285714,0.5178571428571429,0.8928571428571429,0.48214285714285715,True,False,not_strictly_invertible_from_diagonal
sample_000072,8.247152422417765e-10,1.101085145283065e-08,1.5534040020645378e-09,1.2758595402395656e-08,0.11729633381455627,1.3855544245787914,0.29919122729098163,1.3604905824600348,8.247152422417765e-10,1.101085145283065e-08,1.5534040020645378e-09,1.2758595402395656e-08,0.14732142857142858,0.4375,0.8526785714285714,0.5625,True,False,not_strictly_invertible_from_diagonal
sample_000073,2.1666247038412187e-09,1.7553707265527407e-08,1.2240996682930304e-09,1.281050321377819e-08,0.03080947742464541,0.6577532390114125,0.04546936038368667,0.8769163458787723,2.1666247038412187e-09,1.7553707265527407e-08,1.2240996682930304e-09,1.281050321377819e-08,0.14285714285714285,0.15625,0.8571428571428571,0.84375,True,False,not_strictly_invertible_from_diagonal
sample_000074,3.5372587016519147e-10,9.17167825020826e-09,1.3840792776394264e-09,1.9382131233314226e-08,0.01587835059864271,0.46359540635408986,0.16819843411635074,1.5508833356316116,3.5372587016519147e-10,9.17167825020826e-09,1.3840792776394264e-09,1.9382131233314226e-08,0.08482142857142858,0.26339285714285715,0.9151785714285714,0.7366071428571429,True,False,not_strictly_invertible_from_diagonal
sample_000075,1.8195611892110238e-09,1.2990390985123668e-08,2.0903540853216453e-09,1.8958074332608987e-08,0.11556537774242323,1.2361575389356911,0.039105032896798085,0.7612790161402879,1.8195611892110238e-09,1.2990390985123668e-08,2.0903540853216453e-09,1.8958074332608987e-08,0.38839285714285715,0.18303571428571427,0.6116071428571429,0.8169642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000076,1.8959465451198085e-09,1.2620801403961934e-08,1.3572040802682212e-09,1.1970873958766504e-08,0.24197583461781905,1.4227583150683825,0.12499739319184854,1.38560373008335,1.8959465451198085e-09,1.2620801403961934e-08,1.3572040802682212e-09,1.1970873958766504e-08,0.42857142857142855,0.45535714285714285,0.5714285714285714,0.5446428571428571,True,False,not_strictly_invertible_from_diagonal
sample_000077,1.8256304435044796e-09,2.0151653901123723e-08,1.665151343978564e-09,1.3763484796314174e-08,0.2540004054700766,1.4768202459232533,0.18017228856213352,1.564315959933343,1.8256304435044796e-09,2.0151653901123723e-08,1.665151343978564e-09,1.3763484796314174e-08,0.4419642857142857,0.5,0.5580357142857143,0.5,True,False,not_strictly_invertible_from_diagonal
sample_000078,2.1140378233675706e-09,1.2220263467810355e-08,2.4404875982491566e-09,1.326008636226561e-08,0.060269480909627304,0.8658625164328422,0.04641710164552739,0.6427215626761187,2.1140378233675706e-09,1.2220263467810355e-08,2.4404875982491566e-09,1.326008636226561e-08,0.33035714285714285,0.16071428571428573,0.6696428571428571,0.8392857142857143,True,False,not_strictly_invertible_from_diagonal
sample_000079,1.4839984326729265e-09,1.2220270129148503e-08,1.587670075616944e-09,1.5148850840418504e-08,0.09537390842323223,1.4204330722203427,0.26434255298650394,1.6262228084384993,1.4839984326729265e-09,1.2220270129148503e-08,1.587670075616944e-09,1.5148850840418504e-08,0.19642857142857142,0.5,0.8035714285714286,0.5,True,False,not_strictly_invertible_from_diagonal
sample_000080,3.2210661088790377e-09,1.8723748884674762e-08,1.6467284030128082e-09,1.339424371415987e-08,0.055849962424822985,0.5821828209707562,0.09444679236041613,1.1934589071010766,3.2210661088790377e-09,1.8723748884674762e-08,1.6467284030128082e-09,1.339424371415987e-08,0.20535714285714285,0.19196428571428573,0.7946428571428571,0.8080357142857143,True,False,not_strictly_invertible_from_diagonal
sample_000081,1.7218857091102097e-09,1.342496813716565e-08,2.1577338001488153e-09,1.3697835310466644e-08,0.0775219562753416,1.129777659794067,0.36898634849341555,1.3172725931191118,1.7218857091102097e-09,1.342496813716565e-08,2.1577338001488153e-09,1.3697835310466644e-08,0.16964285714285715,0.59375,0.8303571428571429,0.40625,True,False,not_strictly_invertible_from_diagonal
sample_000082,3.688396635691775e-09,1.9368524450946722e-08,2.2679516742658494e-09,1.6809254210770064e-08,0.03241976192531744,0.5775323355031106,0.024298387772478624,0.5440210254282978,3.688396635691775e-09,1.9368524450946722e-08,2.2679516742658494e-09,1.6809254210770064e-08,0.19196428571428573,0.07589285714285714,0.8080357142857143,0.9241071428571429,True,False,not_strictly_invertible_from_diagonal
sample_000083,1.770464853553066e-09,1.104168234622449e-08,1.605079913408582e-09,1.2492035739164464e-08,0.06944199465805122,1.1518674675158227,0.1406162012594849,1.4019564894078016,1.770464853553066e-09,1.104168234622449e-08,1.605079913408582e-09,1.2492035739164464e-08,0.17410714285714285,0.3080357142857143,0.8258928571428571,0.6919642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000084,2.5069043768831075e-09,1.4645835877402646e-08,1.7511717359332854e-09,1.9239047799324283e-08,0.44372054561585234,1.4547304024822334,0.0683233228557418,0.5971674696962184,2.5069043768831075e-09,1.4645835877402646e-08,1.7511717359332854e-09,1.9239047799324283e-08,0.8794642857142857,0.4375,0.12053571428571429,0.5625,True,False,not_strictly_invertible_from_diagonal
sample_000085,1.7112272519620803e-09,1.4645835877402646e-08,1.7715727103988975e-09,1.260809312508826e-08,0.31539876922006466,1.5000726501460375,0.04978046972276865,1.1893707003287481,1.7112272519620803e-09,1.4645835877402646e-08,1.7715727103988975e-09,1.260809312508826e-08,0.7098214285714286,0.21428571428571427,0.29017857142857145,0.7857142857142857,True,False,not_strictly_invertible_from_diagonal
sample_000086,1.4966044923849564e-09,1.1943383615431458e-08,2.071583102492141e-09,2.0100346609375208e-08,0.10589070419227163,1.0111902220342357,0.018842690168435205,0.4996349826184775,1.4966044923849564e-09,1.1943383615431458e-08,2.071583102492141e-09,2.0100346609375208e-08,0.4330357142857143,0.14285714285714285,0.5669642857142857,0.8571428571428571,True,False,not_strictly_invertible_from_diagonal
sample_000087,1.8940031964129676e-10,4.42658143473551e-09,1.1404053526888279e-09,1.465547883050533e-08,0.015999024379095395,0.6275250688700327,0.1866291744449549,1.323696883828303,1.8940031964129676e-10,4.42658143473551e-09,1.1404053526888279e-09,1.465547883050533e-08,0.044642857142857144,0.28125,0.9553571428571429,0.71875,True,False,not_strictly_invertible_from_diagonal
sample_000088,1.1192492007126376e-09,9.909518761119784e-09,1.9565320035883524e-09,1.9239047799324283e-08,0.09009799314051313,1.1687254747157163,0.012855111025552474,0.47977807114161064,1.1192492007126376e-09,9.909518761119784e-09,1.9565320035883524e-09,1.9239047799324283e-08,0.33035714285714285,0.06696428571428571,0.6696428571428571,0.9330357142857143,True,False,not_strictly_invertible_from_diagonal
sample_000089,5.63693396236275e-10,8.952367347436763e-09,1.6965968035827297e-09,1.752313716352205e-08,0.05906274020803328,0.8583054849238014,0.2236262335080085,1.563731949192005,5.63693396236275e-10,8.952367347436763e-09,1.6965968035827297e-09,1.752313716352205e-08,0.23214285714285715,0.3705357142857143,0.7678571428571429,0.6294642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000090,3.460814494982997e-09,1.8717468575069063e-08,1.689103435615433e-09,1.8548482194624683e-08,0.596483329782029,1.65412003501253,0.23709796088505644,1.5041612099632862,3.460814494982997e-09,1.8717468575069063e-08,1.689103435615433e-09,1.8548482194624683e-08,0.7276785714285714,0.7366071428571429,0.27232142857142855,0.26339285714285715,True,False,not_strictly_invertible_from_diagonal
sample_000091,1.939220058744236e-09,1.8834051540572716e-08,1.2714767079492855e-09,1.3453087088777238e-08,0.08540858005482144,1.2483650557340362,0.0434422136954223,0.8161775496626718,1.939220058744236e-09,1.8834051540572716e-08,1.2714767079492855e-09,1.3453087088777238e-08,0.19642857142857142,0.16071428571428573,0.8035714285714286,0.8392857142857143,True,False,not_strictly_invertible_from_diagonal
sample_000092,7.733343793900321e-10,1.161540674754491e-08,1.7483061074505071e-09,1.4373926271460391e-08,7.733343793900321e-10,1.161540674754491e-08,0.22304351038721837,1.821287766336182,7.733343793900321e-10,1.161540674754491e-08,1.7483061074505071e-09,1.4373926271460391e-08,0.0,0.36607142857142855,1.0,0.6339285714285714,True,False,not_strictly_invertible_from_diagonal
sample_000093,2.3083238193919703e-09,1.2120499714995958e-08,1.555363319611999e-09,1.2238527191676951e-08,0.08544491232361522,1.1216393074748758,0.11685491181447305,1.3680829365470737,2.3083238193919703e-09,1.2120499714995958e-08,1.555363319611999e-09,1.2238527191676951e-08,0.21428571428571427,0.26785714285714285,0.7857142857142857,0.7321428571428571,True,False,not_strictly_invertible_from_diagonal
sample_000094,2.4622439020921813e-09,1.918864278582788e-08,8.365546156028018e-10,5.321445839534533e-09,0.010786692458579774,0.49091701858081954,0.016738627874404183,0.5703022327406906,2.4622439020921813e-09,1.918864278582788e-08,8.365546156028018e-10,5.321445839534533e-09,0.04017857142857143,0.07142857142857142,0.9598214285714286,0.9285714285714286,True,False,not_strictly_invertible_from_diagonal
sample_000095,1.120718519977768e-09,1.2407001981351584e-08,2.108928355643203e-09,1.4655482161174405e-08,0.19501162621009763,1.3495131447847561,0.2863504583412541,1.9340049744041758,1.120718519977768e-09,1.2407001981351584e-08,2.108928355643203e-09,1.4655482161174405e-08,0.4017857142857143,0.48214285714285715,0.5982142857142857,0.5178571428571429,True,False,not_strictly_invertible_from_diagonal
sample_000096,2.6871827010782095e-09,1.8764260922843334e-08,1.748388453445764e-09,1.9258388994636277e-08,0.08611186295630338,1.1088504467406102,0.15913167768481706,1.57132427269993,2.6871827010782095e-09,1.8764260922843334e-08,1.748388453445764e-09,1.9258388994636277e-08,0.16964285714285715,0.25,0.8303571428571429,0.75,True,False,not_strictly_invertible_from_diagonal
sample_000097,7.222131175449055e-10,8.215322755411592e-09,2.2052920361767786e-09,1.567588969741962e-08,0.055717607993240374,1.127452403871465,0.3858944481964826,1.5018250902355776,7.222131175449055e-10,8.215322755411592e-09,2.2052920361767786e-09,1.567588969741962e-08,0.22321428571428573,0.5133928571428571,0.7767857142857143,0.48660714285714285,True,False,not_strictly_invertible_from_diagonal
sample_000098,2.48810278697158e-09,1.7527154949625867e-08,1.8552339891331335e-09,1.9205834367319596e-08,0.15193234133117764,1.461706129835147,0.23959832525091276,1.506497298793281,2.48810278697158e-09,1.7527154949625867e-08,1.8552339891331335e-09,1.9205834367319596e-08,0.2857142857142857,0.45982142857142855,0.7142857142857143,0.5401785714285714,True,False,not_strictly_invertible_from_diagonal
sample_000099,1.2276565252334924e-09,7.472008234366001e-09,2.3724685241990006e-09,1.467903476548571e-08,0.08519837320525195,1.1675628606842692,0.012492701940780065,0.440648266724346,1.2276565252334924e-09,7.472008234366001e-09,2.3724685241990006e-09,1.467903476548571e-08,0.38392857142857145,0.07589285714285714,0.6160714285714286,0.9241071428571429,True,False,not_strictly_invertible_from_diagonal
sample_000100,2.7764642391879676e-09,1.759402135093069e-08,1.5855518257781335e-09,1.4679038096154784e-08,0.10649796754660937,1.0338613685075737,0.15806400387393116,1.556723623005809,2.7764642391879676e-09,1.759402135093069e-08,1.5855518257781335e-09,1.4679038096154784e-08,0.20089285714285715,0.28125,0.7991071428571429,0.71875,True,False,not_strictly_invertible_from_diagonal
sample_000101,3.0626990880603083e-09,1.8764264142490106e-08,1.2463324982476726e-09,1.4679038096154784e-08,0.5326338576355004,1.55239063081221,0.1790172707557158,1.4708716454173287,3.0626990880603083e-09,1.8764264142490106e-08,1.2463324982476726e-09,1.4679038096154784e-08,0.75,0.6964285714285714,0.25,0.30357142857142855,True,False,not_strictly_invertible_from_diagonal
sample_000102,1.5264068567426715e-09,1.2176355701498665e-08,1.2456271558116418e-09,1.9031762277244013e-08,0.2536889882805672,1.3233541633845198,0.008571377624853514,0.13169805701880305,1.5264068567426715e-09,1.2176355701498665e-08,1.2456271558116418e-09,1.9031762277244013e-08,0.53125,0.16517857142857142,0.46875,0.8348214285714286,True,False,not_strictly_invertible_from_diagonal
sample_000103,3.957365226172014e-09,1.608841937450478e-08,1.122534703923973e-09,1.6021257764897712e-08,0.6834502874517268,1.4698444954126688,0.1417633964673428,1.433493951125845,3.957365226172014e-09,1.608841937450478e-08,1.122534703923973e-09,1.6021257764897712e-08,0.8482142857142857,0.7008928571428571,0.15178571428571427,0.29910714285714285,True,False,not_strictly_invertible_from_diagonal
sample_000104,6.015880215067689e-10,7.947439317756988e-09,1.4591363402487975e-09,1.3480202509796868e-08,0.09126969716187484,0.8507484315913456,0.21068899543679367,1.608117964315336,6.015880215067689e-10,7.947439317756988e-09,1.4591363402487975e-09,1.3480202509796868e-08,0.36160714285714285,0.3705357142857143,0.6383928571428571,0.6294642857142857,True,False,not_strictly_invertible_from_diagonal
sample_000105,2.6966488142239052e-09,1.9593339506407403e-08,1.4138026787121786e-09,1.2230338297669618e-08,0.5029597548051002,1.7250399597330424,0.1848536285265701,1.2536136753355072,2.6966488142239052e-09,1.9593339506407403e-08,1.4138026787121786e-09,1.2230338297669618e-08,0.6473214285714286,0.5848214285714286,0.35267857142857145,0.41517857142857145,True,False,not_strictly_invertible_from_diagonal
sample_000106,1.7682605976697888e-09,1.1943383615431458e-08,2.2665506128835953e-09,9.845921078444064e-09,0.2260300105659993,1.1414038693219717,0.017273118078888906,0.7332457205515328,1.7682605976697888e-09,1.1943383615431458e-08,2.2665506128835953e-09,9.845921078444064e-09,0.5758928571428571,0.08035714285714286,0.42410714285714285,0.9196428571428571,True,False,not_strictly_invertible_from_diagonal
sample_000107,2.6903155348286383e-09,1.8723748884674762e-08,1.4737828784364476e-09,1.862999743362792e-08,0.10459054115452215,1.258828652877705,0.18073545713765035,1.4673675175349525,2.6903155348286383e-09,1.8723748884674762e-08,1.4737828784364476e-09,1.862999743362792e-08,0.15625,0.39285714285714285,0.84375,0.6071428571428571,True,False,not_strictly_invertible_from_diagonal
sample_000108,2.4066293183875047e-09,1.2295701456999097e-08,1.7166275185071197e-09,1.9269046358516562e-08,0.40581207076365244,1.4378723922935803,0.1146126660517274,1.5234340674774414,2.4066293183875047e-09,1.2295701456999097e-08,1.7166275185071197e-09,1.9269046358516562e-08,0.7946428571428571,0.375,0.20535714285714285,0.625,True,False,not_strictly_invertible_from_diagonal
sample_000109,1.2504243056419604e-09,1.0288075058539903e-08,1.6814016343173052e-09,1.110689851202551e-08,0.0893921157430859,1.187908744483684,0.012487486815906307,0.4161191438539452,1.2504243056419604e-09,1.0288075058539903e-08,1.6814016343173052e-09,1.110689851202551e-08,0.3392857142857143,0.07589285714285714,0.6607142857142857,0.9241071428571429,True,False,not_strictly_invertible_from_diagonal
sample_000110,2.0055246118731674e-09,1.4166562811723793e-08,1.8504691762035096e-09,1.2758593626038817e-08,0.16268659165671925,1.1530300852516584,0.03817945427462303,0.8120893477687068,2.0055246118731674e-09,1.4166562811723793e-08,1.8504691762035096e-09,1.2758593626038817e-08,0.4642857142857143,0.10267857142857142,0.5357142857142857,0.8973214285714286,True,False,not_strictly_invertible_from_diagonal
