sample_id,delta_consistency_mse,delta_consistency_max_error,delta_consistency_error,absolute_shape,delta_shape,status
sample_001928,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001929,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001930,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001931,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001932,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001933,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001934,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001935,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001936,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001937,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001938,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001939,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001940,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001941,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001942,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001943,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001944,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001945,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001946,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001947,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001948,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001949,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001950,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001951,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001952,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001953,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001954,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001955,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001956,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001957,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001958,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001959,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001960,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001961,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001962,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001963,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001964,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001965,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001966,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001967,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001968,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001969,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001970,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001971,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001972,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001973,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001974,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001975,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001976,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001977,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001978,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001979,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001980,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001981,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001982,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001983,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001984,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001985,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001986,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001987,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001988,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001989,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001990,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001991,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001992,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001993,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001994,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001995,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001996,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001997,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001998,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_001999,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002000,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002001,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002002,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002003,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002004,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002005,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002006,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002007,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002008,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002009,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002010,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002011,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002012,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002013,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002014,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002015,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002016,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002017,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002018,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002019,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002020,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002021,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002022,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002023,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002024,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002025,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002026,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002027,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002028,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002029,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002030,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002031,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002032,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002033,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002034,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002035,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002036,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002037,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002038,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002039,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002040,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002041,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002042,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002043,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002044,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002045,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002046,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002047,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002048,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002049,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002050,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002051,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002052,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002053,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002054,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002055,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002056,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002057,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002058,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002059,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002060,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002061,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002062,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002063,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002064,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002065,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002066,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002067,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002068,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002069,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002070,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002071,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002072,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002073,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002074,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002075,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002076,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002077,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002078,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002079,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002080,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002081,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002082,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002083,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002084,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002085,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002086,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002087,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002088,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002089,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002090,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002091,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002092,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002093,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002094,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002095,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002096,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002097,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002098,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002099,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002100,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002101,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002102,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002103,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002104,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002105,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002106,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002107,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002108,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002109,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002110,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002111,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002112,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002113,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002114,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002115,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002116,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002117,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002118,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002119,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002120,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002121,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002122,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002123,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002124,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002125,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002126,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002127,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002128,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002129,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002130,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002131,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002132,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002133,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002134,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002135,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002136,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002137,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002138,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002139,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002140,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002141,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002142,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002143,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002144,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002145,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002146,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002147,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002148,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002149,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002150,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002151,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002152,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002153,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002154,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002155,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002156,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002157,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002158,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002159,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002160,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002161,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002162,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002163,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002164,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002165,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002166,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002167,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002168,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002169,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002170,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002171,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002172,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002173,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002174,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002175,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002176,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002177,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002178,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002179,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002180,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002181,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002182,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002183,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002184,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002185,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002186,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002187,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002188,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002189,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002190,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002191,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002192,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002193,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002194,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002195,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002196,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002197,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002198,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002199,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002200,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002201,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002202,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002203,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002204,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002205,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002206,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002207,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002208,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002209,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002210,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002211,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002212,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002213,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002214,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002215,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002216,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002217,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002218,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002219,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002220,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002221,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002222,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002223,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002224,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002225,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002226,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002227,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002228,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002229,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002230,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002231,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002232,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002233,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002234,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002235,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002236,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002237,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002238,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002239,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002240,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002241,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002242,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002243,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002244,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002245,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002246,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002247,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002248,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002249,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002250,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002251,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002252,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002253,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002254,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002255,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002256,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002257,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002258,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002259,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002260,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002261,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002262,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002263,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002264,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002265,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002266,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002267,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002268,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002269,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002270,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002271,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002272,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002273,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002274,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002275,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002276,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002277,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002278,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002279,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002280,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002281,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002282,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002283,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002284,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002285,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002286,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002287,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002288,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002289,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002290,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002291,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002292,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002293,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002294,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002295,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002296,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002297,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002298,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002299,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002300,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002301,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002302,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002303,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002304,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002305,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002306,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002307,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002308,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002309,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002310,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002311,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002312,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002313,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002314,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
